关键词,id,类型,标题,评分,评价人数,年份,简介,链接
Incredibles 2,33115375,书籍,The Adventures of Violet & Dash: Friend or Foe? (Disney/Pixar The Incredibles 2) ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33115375%2F&query=Incredibles+2&cat_id=1001&type=search&pos=10
Incredibles 2,33236621,书籍,The Incredible Elastigirl (Disney/Pixar The Incredibles 2) ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33236621%2F&query=Incredibles+2&cat_id=1001&type=search&pos=11
Incredibles 2,33240169,书籍,The Adventures of Violet & Dash: Friend or Foe? (Disney/Pixar The Incredibles 2) ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33240169%2F&query=Incredibles+2&cat_id=1001&type=search&pos=12
Incredibles 2,2174177,电影,双头恶魔 ,(暂无评分),,1971,原名:The Incredible 2-Headed Transplant / Casey Kasem / 1971,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2174177%2F&query=Incredibles+2&cat_id=1002&type=search&pos=13
Incredibles 2,30442693,电视剧,绿巨人 第二季 ,(暂无评分),,1978,原名:The Incredible Hulk / 肯尼斯·约翰逊 / 比尔·贝克比 / 1978,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30442693%2F&query=Incredibles+2&cat_id=1002&type=search&pos=14
Incredibles 2,27104421,电视剧,变形侠医 第二季 ,(暂无评分),,1997,原名:The Incredible Hulk /  / 1997,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27104421%2F&query=Incredibles+2&cat_id=1002&type=search&pos=15
Incredibles 2,26366125,游戏,范海辛的惊奇之旅2 The Incredible Adventures of Van Helsing II,7.0,46,,游戏 / 角色扮演 / 冒险 PC,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgame%2F26366125%2F&query=Incredibles+2&cat_id=3114&type=search&pos=16
Incredibles 2,26978058,游戏,不可思议的德古拉2：夺命之音 Incredible Dracula 2: The Last Call,(评价人数不足),,,游戏 / 模拟 PC,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgame%2F26978058%2F&query=Incredibles+2&cat_id=3114&type=search&pos=17
Incredibles 2,3778859,音乐,"Incredible Jimmy Smith at Club Baby Grand, Vol. 2 ",8.3,10,2008,Jimmy Smith / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3778859%2F&query=Incredibles+2&cat_id=1003&type=search&pos=18
Incredibles 2,1808076,音乐,Hot Dog Breaks Incredible V.2: Blue Mote DJ Mix By Muro ,(评价人数不足),,2004,Various Artists / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1808076%2F&query=Incredibles+2&cat_id=1003&type=search&pos=19
Incredibles 2,680210707,日记,电影100部（28）--  The Incredibles  超人总动员2,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F680210707%2F&query=Incredibles+2&cat_id=1015&type=search&pos=0
Incredibles 2,722873381,日记,在线等一个好心人建迪士尼动画豆列，我就是那个好心人,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F722873381%2F&query=Incredibles+2&cat_id=1015&type=search&pos=1
Incredibles 2,749865722,日记,"23/01, 游戏还是要打，电影还是要看的",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F749865722%2F&query=Incredibles+2&cat_id=1015&type=search&pos=2
Incredibles 2,736800783,日记,健身自律学习计划（第九十二天）,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F736800783%2F&query=Incredibles+2&cat_id=1015&type=search&pos=3
Incredibles 2,747453940,日记,飞老湿的2019年年度盘点,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F747453940%2F&query=Incredibles+2&cat_id=1015&type=search&pos=4
Aquaman,3878007,电影,海王 ,7.6,732842,2018,原名:Aquaman / 温子仁 / 杰森·莫玛 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3878007%2F&query=Aquaman&cat_id=1002&type=search&pos=0
Aquaman,1945143,电影,2006版水行侠 试映集 ,6.8,58,2006,原名:Aquaman / 格雷格·毕曼 / 贾斯汀·哈特雷 / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1945143%2F&query=Aquaman&cat_id=1002&type=search&pos=1
Aquaman,5223612,电视剧,海王 ,(暂无评分),,1967,原名:Aquaman / Marvin Miller / 1967,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5223612%2F&query=Aquaman&cat_id=1002&type=search&pos=2
Aquaman,30444942,电影,海王2 ,(尚未上映),,2022,原名:Aquaman 2 / 温子仁 / 艾梅柏·希尔德 / 2022,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30444942%2F&query=Aquaman&cat_id=1002&type=search&pos=3
Aquaman,30145655,电影,乐高DC超级英雄：亚特兰蒂斯之怒 ,6.4,1840,2018,原名:Lego DC Comics Super Heroes: Aquaman - Rage of Atlantis / 马特·皮特斯 / 迪·布拉雷·贝克尔 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30145655%2F&query=Aquaman&cat_id=1002&type=search&pos=4
Aquaman,4298768,电视剧,超人/海王冒险时刻 ,(暂无评分),,1967,原名:The Superman/Aquaman Hour of Adventure / 诺尔曼·麦克卡贝 / 泰德·奈特 / 1967,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4298768%2F&query=Aquaman&cat_id=1002&type=search&pos=5
Aquaman,30410422,书籍,Aquaman ,(目前无人评价),,2017,Peter David / DC Comics / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30410422%2F&query=Aquaman&cat_id=1001&type=search&pos=6
Aquaman,20229509,书籍,Aquaman ,(目前无人评价),,,"Russell, Jesse; Cohn, Ronald; / Book on Demand Ltd.",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20229509%2F&query=Aquaman&cat_id=1001&type=search&pos=7
Aquaman,34950457,电视剧,海王：亚特兰蒂斯之王 ,(尚未播出),,2021,原名:Aquaman: King of Atlantis /  / 2021,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34950457%2F&query=Aquaman&cat_id=1002&type=search&pos=8
Aquaman,34187652,音乐,Aquaman ,(目前无人评价),,2019,Nimbaso / 拉丁 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34187652%2F&query=Aquaman&cat_id=1003&type=search&pos=9
Aquaman,30455612,电影,海沟族 ,(尚未上映),,2021,原名:The Trench /  / 2021,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30455612%2F&query=Aquaman&cat_id=1002&type=search&pos=10
Aquaman,2973495,电影,正义联盟之新的边际 ,6.5,1885,2008,原名:Justice League: The New Frontier / Dave Bullock / 尼尔·帕特里克·哈里斯 / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2973495%2F&query=Aquaman&cat_id=1002&type=search&pos=11
Aquaman,30399574,音乐,Aquaman (Original Motion Picture Soundtrack) ,8.2,1108,2018,Rupert Gregson-Williams / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30399574%2F&query=Aquaman&cat_id=1003&type=search&pos=12
Aquaman,34399419,音乐,Aquaman (Original Motion Picture Soundtrack) [Deluxe Edition] ,(评价人数不足),,2019,Rupert Gregson-Williams / 原声 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34399419%2F&query=Aquaman&cat_id=1003&type=search&pos=13
Aquaman,30399396,音乐,"Music from the ""Aquaman"" Comic-Con Trailer (Trailer Edit) ",(评价人数不足),,2018,L'Orchestra Cinematique / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30399396%2F&query=Aquaman&cat_id=1003&type=search&pos=14
Aquaman,10603298,书籍,Aquaman Vol. 1 ,8.4,51,2012,[美] 乔夫·琼斯 / DC Comics / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10603298%2F&query=Aquaman&cat_id=1001&type=search&pos=15
Aquaman,21792278,书籍,Aquaman Vol. 2 ,8.8,24,2013,Geoff Johns / DC Comics / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21792278%2F&query=Aquaman&cat_id=1001&type=search&pos=16
Aquaman,24635731,书籍,Aquaman Vol. 3 ,8.4,24,2013,Geoff Johns / DC Comics / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24635731%2F&query=Aquaman&cat_id=1001&type=search&pos=17
Aquaman,25807406,书籍,Aquaman Vol. 4 ,9.0,15,2014,Geoff Johns / DC Comics / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25807406%2F&query=Aquaman&cat_id=1001&type=search&pos=18
Aquaman,1990007,书籍,Aquaman ,(目前无人评价),,2006,Kurt Busiek / DC Comics / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1990007%2F&query=Aquaman&cat_id=1001&type=search&pos=19
Aquaman,1062320,,aquaman,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Faquaman%2F&query=Aquaman&cat_id=&type=search&pos=0
Aquaman,182572135,,Aquaman,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F182572135%2F&query=Aquaman&cat_id=&type=search&pos=1
Aquaman,41851576,,Aquaman,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F41851576%2F&query=Aquaman&cat_id=&type=search&pos=2
Aquaman,183644336,,Aquaman,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F183644336%2F&query=Aquaman&cat_id=&type=search&pos=3
Aquaman,170944900,,Aquaman,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F170944900%2F&query=Aquaman&cat_id=&type=search&pos=4
Aquaman,706303716,日记,海王 Aquaman ! 口语素材积累【无剧透】,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F706303716%2F&query=Aquaman&cat_id=1015&type=search&pos=0
Aquaman,698755521,日记,关于Aquaman 你可能想了解的知识,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F698755521%2F&query=Aquaman&cat_id=1015&type=search&pos=1
Aquaman,699464043,日记,Aquaman,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F699464043%2F&query=Aquaman&cat_id=1015&type=search&pos=2
Aquaman,722196443,日记,Aquaman,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F722196443%2F&query=Aquaman&cat_id=1015&type=search&pos=3
Aquaman,488394316,日记,DC_Comics_Aquaman#8,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F488394316%2F&query=Aquaman&cat_id=1015&type=search&pos=4
Bohemian Rhapsody,5300054,电影,波西米亚狂想曲 ,8.7,409174,2018,原名:Bohemian Rhapsody / 布莱恩·辛格 / 拉米·马雷克 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5300054%2F&query=Bohemian+Rhapsody&cat_id=1002&type=search&pos=0
Bohemian Rhapsody,18121131,书籍,Bohemian Rhapsody ,(目前无人评价),,,"Russell, Jesse; Cohn, Ronald;",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F18121131%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=1
Bohemian Rhapsody,18113469,书籍,BOHEMIAN RHAPSODY ,(目前无人评价),,,BOOK ON DEMAND POD,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F18113469%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=2
Bohemian Rhapsody,10126557,书籍,Bohemian Rhapsody ,(目前无人评价),,,"Woods, Serenity",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10126557%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=3
Bohemian Rhapsody,3998119,书籍,Bohemian Rhapsody and the Best of Queen for Guitar ,(目前无人评价),,1994,Warner Bros Pubns / 1994,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3998119%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=4
Bohemian Rhapsody,3998121,书籍,Bohemian Rhapsody (Piano Vocal Guitar) ; ,(目前无人评价),,1991,Queen (Group) / EMI Music Publishing / 1991,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3998121%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=5
Bohemian Rhapsody,3998122,书籍,Bohemian Rhapsody & 32 Rock Classics ,(目前无人评价),,1992,Alfred Publishing / Alfred Publishing / 1992,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3998122%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=6
Bohemian Rhapsody,32953415,书籍,QUEEN BOHEMIAN RHAPSODY FROM MOTION PICTURE SOUNDTRACK EASY GUITAR BK ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32953415%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=7
Bohemian Rhapsody,33226027,书籍,E-Z Play Today Volume 41: Bohemian Rhapsody - Music From The Motion Picture Soundtrack ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33226027%2F&query=Bohemian+Rhapsody&cat_id=1001&type=search&pos=8
Bohemian Rhapsody,26390870,电影,波希米亚狂想曲的故事 ,(暂无评分),,2004,原名:The Story of Bohemian Rhapsody /  / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26390870%2F&query=Bohemian+Rhapsody&cat_id=1002&type=search&pos=9
Bohemian Rhapsody,34228023,音乐,Bohemian Rhapsody (Remastered Edition) ,(目前无人评价),,2018,Bohemian Rhapsody / 摇滚 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34228023%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=10
Bohemian Rhapsody,30357048,音乐,Bohemian Rhapsody (The Original Soundtrack) ,9.7,7335,2018,Queen / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30357048%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=11
Bohemian Rhapsody,1459077,音乐,Bohemian Rhapsody ,9.7,3807,2000,Queen / 摇滚 / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1459077%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=12
Bohemian Rhapsody,20428152,音乐,Bohemian Rhapsody - EP ,9.8,944,2000,Queen / 摇滚 / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F20428152%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=13
Bohemian Rhapsody,3276065,音乐,Girls Just Want To Have Fun & Bohemian Rhapsody ,7.7,28,2008,Emilie Autumn / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3276065%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=14
Bohemian Rhapsody,26921632,音乐,Dvořák: A Bohemian Rhapsody ,(评价人数不足),,2016,Ilya Gringolts / 古典 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26921632%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=15
Bohemian Rhapsody,2127811,音乐,Bohemian Rhapsody ,(评价人数不足),,2007,István Kertész / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F2127811%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=16
Bohemian Rhapsody,1769551,音乐,Bohemian Rhapsody Pt.1 ,(评价人数不足),,2005,G4 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1769551%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=17
Bohemian Rhapsody,1866411,音乐,Bohemian Rhapsody Pt.2 ,(评价人数不足),,2005,G4 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1866411%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=18
Bohemian Rhapsody,3896771,音乐,"Bohemian Rhapsody (Smetana, Dvorak, Enescu) ",(评价人数不足),,2005,Smetana / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3896771%2F&query=Bohemian+Rhapsody&cat_id=1003&type=search&pos=19
Bohemian Rhapsody,712001884,日记,《Bohemian Rhapsody》和声分析,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F712001884%2F&query=Bohemian+Rhapsody&cat_id=1015&type=search&pos=0
Bohemian Rhapsody,706320708,日记,"酒吧，醉酒，vodka and Gin,还有一场Bohemian Rhapsody",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F706320708%2F&query=Bohemian+Rhapsody&cat_id=1015&type=search&pos=1
Bohemian Rhapsody,712473844,日记,观《波西米亚狂想曲》Bohemian Rhapsody有感,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F712473844%2F&query=Bohemian+Rhapsody&cat_id=1015&type=search&pos=2
Bohemian Rhapsody,708176308,日记,"注孤生的皮格马利翁
——听后感：20190223 Immortal S...",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F708176308%2F&query=Bohemian+Rhapsody&cat_id=1015&type=search&pos=3
Venom,3168101,电影,毒液：致命守护者 ,7.2,663312,2018,原名:Venom / 鲁本·弗雷斯彻 / 汤姆·哈迪 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3168101%2F&query=Venom&cat_id=1002&type=search&pos=0
Venom,1459102,电影,死水 ,5.0,964,2005,原名:Venom / 吉姆·格莱斯皮 / 乔纳森·杰克逊 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1459102%2F&query=Venom&cat_id=1002&type=search&pos=1
Venom,1295789,电影,魔鬼访客 ,(暂无评分),,1981,原名:Venom / 皮尔斯·哈格德 / 克劳斯·金斯基 / 1981,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1295789%2F&query=Venom&cat_id=1002&type=search&pos=2
Venom,25790873,电影,致命毒液 ,(暂无评分),,2011,原名:Venom /  / 2011,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25790873%2F&query=Venom&cat_id=1002&type=search&pos=3
Venom,30382416,电影,毒液2：屠杀开始 ,(尚未上映),,2021,原名:Venom: Let There Be Carnage / 安迪·瑟金斯 / 汤姆·哈迪 / 2021,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30382416%2F&query=Venom&cat_id=1002&type=search&pos=4
Venom,34797431,电影,乐高蜘蛛侠：缠人的毒液 ,6.4,170,2019,原名:Lego Marvel Spider-Man: Vexed by Venom / 罗比·戴蒙德 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34797431%2F&query=Venom&cat_id=1002&type=search&pos=5
Venom,35087675,电影,毒液3 ,(尚未上映),,2024,原名:Venom 3 /  / 2024,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F35087675%2F&query=Venom&cat_id=1002&type=search&pos=6
Venom,3733829,书籍,Venom ,7.4,13,2009,Zeb Wells / Marvel Comics / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3733829%2F&query=Venom&cat_id=1001&type=search&pos=7
Venom,10439323,书籍,Venom ,(评价人数不足),,2012,Rick Remender / Marvel / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10439323%2F&query=Venom&cat_id=1001&type=search&pos=8
Venom,11412322,书籍,Venom ,(评价人数不足),,2011,"Remender, Rick / Panini / 2011",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F11412322%2F&query=Venom&cat_id=1001&type=search&pos=9
Venom,21998398,书籍,Venom ,(评价人数不足),,,"Potts, Carl; Nocenti, Ann; Jones, Bruce",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21998398%2F&query=Venom&cat_id=1001&type=search&pos=10
Venom,25883571,书籍,Venom ,(评价人数不足),,2007,Steve Backshall / New Holland Publishers Ltd / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25883571%2F&query=Venom&cat_id=1001&type=search&pos=11
